tradeN;symbol;type;shares;entrySignal;entryTime;entryPrice;exitSignal;exitTime;exitPrice;profit;runUp;drawDown
554;MTA.PINF;Long;2475;breakout_52;03/04/2015 00:00:00;4,04;volatility exit;10/04/2015 00:00:00;4,03;-24,749999999999;519,75;-24,75
555;MTA.PRT;Long;1126;breakout_52;10/04/2015 00:00:00;8,88;volatility exit;17/04/2015 00:00:00;9,5;698,119999999999;1767,82;0
556;MTA.GEO;Long;2865;breakout_52;03/04/2015 00:00:00;3,49;volatility exit;17/04/2015 00:00:00;3,46;-85,950000000001;687,6;-257,85
557;MTA.SSL;Long;15151;breakout_n;03/04/2015 00:00:00;0,66;volatility exit;17/04/2015 00:00:00;0,81;2272,65;4090,77;0
558;MTA.TXT;Long;1233;breakout_52;03/04/2015 00:00:00;8,11;volatility exit;17/04/2015 00:00:00;7,58;-653,489999999999;24,66;-653,49
559;MTA.VLS;Long;496;breakout_n;27/03/2015 00:00:00;20,15;volatility exit;17/04/2015 00:00:00;26,89;3343,04;4657,44;0
560;MTA.AEF;Long;4000;breakout_n;10/04/2015 00:00:00;2,5;volatility exit;17/04/2015 00:00:00;2,6;400;1080;0
561;MTA.BAN;Long;3521;breakout_n;03/04/2015 00:00:00;2,84;volatility exit;24/04/2015 00:00:00;3,19;1232,35;2429,49;0
562;MTA.BIE;Long;302;breakout_52;17/04/2015 00:00:00;33,09;volatility exit;24/04/2015 00:00:00;43,64;3186,1;6544,34;0
563;MTA.CIA;Long;27027;breakout_52;17/04/2015 00:00:00;0,37;volatility exit;24/04/2015 00:00:00;0,31;-1621,62;0;-1621,62
564;MTA.DAL;Long;914;breakout_n;03/04/2015 00:00:00;10,94;volatility exit;24/04/2015 00:00:00;11,11;155,38;694,64;0
565;MTA.MTV;Long;2915;breakout_n;10/04/2015 00:00:00;3,43;volatility exit;24/04/2015 00:00:00;3,52;262,35;1574,1;-204,05
566;MTA.PINF;Long;2352;breakout_n;24/04/2015 00:00:00;4,25;volatility exit;01/05/2015 00:00:00;4,14;-258,720000000001;399,84;-282,24
567;MTA.TES;Long;23255;breakout_n;15/05/2015 00:00:00;0,43;volatility exit;22/05/2015 00:00:00;0,4;-697,649999999999;0;-697,65
568;MTA.BAN;Long;2564;breakout_n;15/05/2015 00:00:00;3,9;volatility exit;05/06/2015 00:00:00;3,83;-179,48;487,16;-205,12
569;MTA.BSS;Long;592;breakout_n;29/05/2015 00:00:00;16,89;volatility exit;05/06/2015 00:00:00;16,62;-159,84;361,12;-159,84
570;MTA.DAL;Long;819;breakout_n;29/05/2015 00:00:00;12,2;volatility exit;12/06/2015 00:00:00;12,2;0;778,05;-114,66
571;MTA.DIB;Long;1497;breakout_n;22/05/2015 00:00:00;6,68;volatility exit;12/06/2015 00:00:00;7,77;1631,73;2499,99;-359,28
572;MTA.DAL;Long;760;breakout_n;26/06/2015 00:00:00;13,15;volatility exit;03/07/2015 00:00:00;12,74;-311,6;554,8;-311,6
573;MTA.DIB;Long;1197;breakout_n;26/06/2015 00:00:00;8,35;volatility exit;03/07/2015 00:00:00;8,3;-59,849999999999;766,08;-59,85
574;MTA.DIB;Long;981;breakout_52;17/07/2015 00:00:00;10,19;volatility exit;24/07/2015 00:00:00;11,87;1648,08;2266,11;0
575;MTA.BAN;Long;2444;breakout_n;17/07/2015 00:00:00;4,09;volatility exit;31/07/2015 00:00:00;4,25;391,04;953,16;-24,44
576;MTA.DAL;Long;720;breakout_n;24/07/2015 00:00:00;13,88;volatility exit;31/07/2015 00:00:00;13,17;-511,200000000001;7,2;-741,6
577;MTA.GEO;Long;2680;breakout_n;31/07/2015 00:00:00;3,73;volatility exit;14/08/2015 00:00:00;3,73;0;536;-670
578;MTA.BSS;Long;571;breakout_n;14/08/2015 00:00:00;17,5;volatility exit;21/08/2015 00:00:00;17,54;22,84;799,4;0
579;MTA.DAL;Long;697;breakout_52;14/08/2015 00:00:00;14,34;volatility exit;21/08/2015 00:00:00;13,75;-411,23;334,56;-411,23
580;MTA.DAL;Long;674;breakout_n;11/09/2015 00:00:00;14,82;volatility exit;18/09/2015 00:00:00;14,16;-444,84;181,98;-444,84
581;MTA.DIB;Long;781;breakout_n;11/09/2015 00:00:00;12,79;volatility exit;18/09/2015 00:00:00;13,87;843,48;1413,61;0
582;MTA.GEO;Long;2512;breakout_n;16/10/2015 00:00:00;3,98;volatility exit;23/10/2015 00:00:00;3,94;-100,48;427,04;-100,48
583;MTA.DAL;Long;662;breakout_n;23/10/2015 00:00:00;15,09;volatility exit;30/10/2015 00:00:00;14,34;-496,5;6,62;-761,3
584;MTA.PRT;Long;1197;breakout_n;23/10/2015 00:00:00;8,35;volatility exit;06/11/2015 00:00:00;8,1;-299,25;538,65;-766,08
585;MTA.MTV;Long;2403;breakout_52;30/10/2015 00:00:00;4,16;volatility exit;06/11/2015 00:00:00;5,59;3436,29;6968,7;-480,6
586;MTA.GEO;Long;2314;breakout_52;06/11/2015 00:00:00;4,32;volatility exit;13/11/2015 00:00:00;4,13;-439,660000000001;161,98;-439,66
587;MTA.DAL;Long;613;breakout_n;20/11/2015 00:00:00;16,3;volatility exit;27/11/2015 00:00:00;15,68;-380,060000000001;128,73;-380,06
588;MTA.BAN;Long;2232;breakout_n;27/11/2015 00:00:00;4,48;volatility exit;04/12/2015 00:00:00;4,25;-513,360000000001;44,64;-513,36
589;MTA.BAN;Long;2087;breakout_n;25/12/2015 00:00:00;4,79;volatility exit;08/01/2016 00:00:00;4,69;-208,699999999999;313,05;-208,7
590;MTA.DAL;Long;542;breakout_52;19/08/2016 00:00:00;18,45;volatility exit;26/08/2016 00:00:00;17,7;-406,5;102,98;-406,5
591;MTA.DAL;Long;524;breakout_52;09/09/2016 00:00:00;19,05;volatility exit;16/09/2016 00:00:00;18,43;-324,880000000001;183,4;-324,88
592;MTA.IGV;Long;9615;breakout_52;16/09/2016 00:00:00;1,04;volatility exit;23/09/2016 00:00:00;0,98;-576,900000000001;0;-673,05
593;MTA.CLF;Long;7874;breakout_52;14/10/2016 00:00:00;1,27;volatility exit;21/10/2016 00:00:00;1,24;-236,22;314,96;-236,22
594;MTA.FILA;Long;794;breakout_52;21/10/2016 00:00:00;12,58;volatility exit;28/10/2016 00:00:00;12,1;-381,12;127,04;-381,12
595;MTA.GE;Long;3401;breakout_52;21/10/2016 00:00:00;2,94;volatility exit;28/10/2016 00:00:00;2,84;-340,1;170,05;-340,1
596;MTA.DIB;Long;842;breakout_52;04/11/2016 00:00:00;11,87;volatility exit;11/11/2016 00:00:00;10,67;-1010,4;58,94;-1768,2
597;MTA.BSS;Long;558;breakout_52;25/11/2016 00:00:00;17,9;volatility exit;02/12/2016 00:00:00;17,29;-340,380000000002;172,98;-340,38
598;MTA.DIB;Long;804;breakout_52;25/11/2016 00:00:00;12,43;volatility exit;02/12/2016 00:00:00;12,8;297,480000000001;924,6;0
599;MTA.SSL;Long;15625;breakout_52;02/12/2016 00:00:00;0,64;volatility exit;09/12/2016 00:00:00;0,55;-1406,25;0;-1406,25
600;MTA.BSS;Long;531;breakout_52;16/12/2016 00:00:00;18,81;volatility exit;23/12/2016 00:00:00;18,59;-116,819999999999;403,56;-116,82
601;MTA.DIB;Long;650;breakout_52;16/12/2016 00:00:00;15,37;volatility exit;23/12/2016 00:00:00;13,83;-1001;923;-1001
602;MTA.SGF;Long;4566;breakout_n;09/12/2016 00:00:00;2,19;volatility exit;30/12/2016 00:00:00;2,34;684,9;1324,14;0
603;MTA.BSS;Long;510;breakout_n;06/01/2017 00:00:00;19,57;volatility exit;13/01/2017 00:00:00;18,77;-408;96,9;-408
604;MTA.SSL;Long;15625;breakout_n;06/01/2017 00:00:00;0,64;volatility exit;13/01/2017 00:00:00;0,61;-468,75;156,25;-468,75
605;MTA.IGV;Long;9615;breakout_n;13/01/2017 00:00:00;1,04;volatility exit;20/01/2017 00:00:00;1;-384,6;288,45;-384,6
606;MTA.ADB;Long;908;breakout_52;20/01/2017 00:00:00;11,01;volatility exit;27/01/2017 00:00:00;11,97;871,680000000001;2015,76;0
607;MTA.BSS;Long;495;breakout_52;27/01/2017 00:00:00;20,2;volatility exit;03/02/2017 00:00:00;19,45;-371,25;138,6;-371,25
608;MTA.EM;Long;11494;breakout_52;23/12/2016 00:00:00;0,87;volatility exit;03/02/2017 00:00:00;0,92;574,700000000001;1149,4;0
609;MTA.XPR;Long;11904;breakout_n;27/01/2017 00:00:00;0,84;volatility exit;03/02/2017 00:00:00;0,81;-357,119999999999;595,2;-357,12
610;MTA.FNM;Long;18518;breakout_52;27/01/2017 00:00:00;0,54;volatility exit;03/02/2017 00:00:00;0,52;-370,36;555,54;-555,54
611;MTA.TXT;Long;1326;breakout_n;27/01/2017 00:00:00;7,54;volatility exit;03/02/2017 00:00:00;7,69;198,9;742,56;0
612;MTA.BEC;Long;1269;breakout_n;03/02/2017 00:00:00;7,88;volatility exit;17/02/2017 00:00:00;8,12;304,560000000001;850,23;-63,45
613;MTA.GE;Long;3076;breakout_n;10/02/2017 00:00:00;3,25;volatility exit;17/02/2017 00:00:00;3,45;615,200000000001;1353,44;0
614;MTA.ADB;Long;715;breakout_52;10/02/2017 00:00:00;13,98;volatility exit;17/02/2017 00:00:00;15,27;922,349999999999;1515,8;0
615;MTA.DAL;Long;515;breakout_n;20/01/2017 00:00:00;19,4;volatility exit;24/02/2017 00:00:00;19,86;236,899999999999;777,65;-360,5
616;MTA.EM;Long;9900;breakout_52;17/02/2017 00:00:00;1,01;volatility exit;24/02/2017 00:00:00;0,96;-495;99;-495
617;MTA.FNM;Long;17543;breakout_n;17/02/2017 00:00:00;0,57;volatility exit;24/02/2017 00:00:00;0,54;-526,29;350,86;-526,29
618;MTA.CLF;Long;7575;breakout_n;24/02/2017 00:00:00;1,32;volatility exit;03/03/2017 00:00:00;1,26;-454,5;75,75;-454,5
619;MTA.EEMS;Long;65000;breakout_52;03/03/2017 00:00:00;0,15;volatility exit;10/03/2017 00:00:00;0,11;-2600;650;-2600
620;MTA.SGF;Long;3773;breakout_n;03/03/2017 00:00:00;2,65;volatility exit;10/03/2017 00:00:00;2,66;37,730000000001;565,95;0
621;MTA.CIR;Long;8403;breakout_52;24/02/2017 00:00:00;1,19;volatility exit;17/03/2017 00:00:00;1,33;1176,42;1764,63;0
622;MTA.EM;Long;8264;breakout_52;10/03/2017 00:00:00;1,21;volatility exit;17/03/2017 00:00:00;1,29;661,120000000001;2066;0
623;MTA.FDA;Long;1402;breakout_52;10/03/2017 00:00:00;7,13;volatility exit;17/03/2017 00:00:00;7,16;42,06;616,88;0
624;MTA.IGV;Long;9345;breakout_n;03/03/2017 00:00:00;1,07;volatility exit;17/03/2017 00:00:00;1,21;1308,3;2896,95;0
625;MTA.IRC;Long;4761;breakout_52;10/03/2017 00:00:00;2,1;volatility exit;17/03/2017 00:00:00;2,02;-380,88;142,83;-380,88
626;MTA.SRI;Long;2439;breakout_52;10/03/2017 00:00:00;4,1;volatility exit;17/03/2017 00:00:00;3,97;-317,069999999999;195,12;-317,07
627;MTA.AEF;Long;6896;breakout_n;10/03/2017 00:00:00;1,45;volatility exit;17/03/2017 00:00:00;1,37;-551,679999999999;0;-827,52
628;MTA.CLF;Long;7246;breakout_n;17/03/2017 00:00:00;1,38;volatility exit;24/03/2017 00:00:00;1,31;-507,22;0;-507,22
629;MTA.TXT;Long;1234;breakout_n;10/03/2017 00:00:00;8,1;volatility exit;24/03/2017 00:00:00;7,98;-148,079999999999;592,32;-370,2
630;MTA.BIA;Long;25000;breakout_n;24/03/2017 00:00:00;0,4;volatility exit;31/03/2017 00:00:00;0,39;-250;500;-250
631;MTA.ENV;Long;2923;breakout_52;24/03/2017 00:00:00;3,42;volatility exit;31/03/2017 00:00:00;3,28;-409,219999999999;116,92;-643,06
632;MTA.FILA;Long;784;breakout_n;17/02/2017 00:00:00;12,74;volatility exit;31/03/2017 00:00:00;15,21;1936,48;2932,16;0
633;MTA.GE;Long;2710;breakout_n;10/03/2017 00:00:00;3,69;volatility exit;31/03/2017 00:00:00;5,22;4146,3;4905,1;0
634;MTA.OJM;Long;1206;breakout_52;24/03/2017 00:00:00;8,29;volatility exit;31/03/2017 00:00:00;8,35;72,359999999998;1362,78;0
635;MTA.RCS;Long;10101;breakout_n;24/03/2017 00:00:00;0,99;volatility exit;31/03/2017 00:00:00;1,14;1515,15;2222,22;0
636;MTA.SAB;Long;914;breakout_n;03/03/2017 00:00:00;10,93;volatility exit;31/03/2017 00:00:00;12,61;1535,52;2184,46;0
637;MTA.BEC;Long;1064;breakout_n;24/03/2017 00:00:00;9,39;volatility exit;07/04/2017 00:00:00;11,7;2457,84;3245,2;0
638;MTA.EM;Long;6711;breakout_52;31/03/2017 00:00:00;1,49;volatility exit;07/04/2017 00:00:00;1,52;201,33;738,21;-335,55
639;MTA.IGV;Long;7246;breakout_n;31/03/2017 00:00:00;1,38;volatility exit;07/04/2017 00:00:00;1,38;0;579,68;0
640;MTA.PQ;Long;6849;breakout_52;31/03/2017 00:00:00;1,46;volatility exit;07/04/2017 00:00:00;1,39;-479,429999999999;68,49;-616,41
641;MTA.SGF;Long;3355;breakout_n;24/03/2017 00:00:00;2,98;volatility exit;07/04/2017 00:00:00;3,61;2113,65;2784,65;0
642;MTA.AEF;Long;6896;breakout_n;31/03/2017 00:00:00;1,45;volatility exit;07/04/2017 00:00:00;1,37;-551,679999999999;275,84;-551,68
643;MTA.BIE;Long;400;breakout_52;07/04/2017 00:00:00;24,97;volatility exit;14/04/2017 00:00:00;21,89;-1232;64;-1640
644;MTA.CLF;Long;7246;breakout_n;07/04/2017 00:00:00;1,38;volatility exit;14/04/2017 00:00:00;1,36;-144,92;434,76;-217,38
645;MTA.CIR;Long;7142;breakout_n;31/03/2017 00:00:00;1,4;volatility exit;14/04/2017 00:00:00;1,4;0;642,78;0
646;MTA.CSP;Long;7751;breakout_n;07/04/2017 00:00:00;1,29;volatility exit;14/04/2017 00:00:00;1,31;155,02;1007,63;-77,51
647;MTA.XPR;Long;11235;breakout_n;07/04/2017 00:00:00;0,89;volatility exit;14/04/2017 00:00:00;0,98;1011,15;2247;0
648;MTA.SRI;Long;2392;breakout_n;31/03/2017 00:00:00;4,18;volatility exit;14/04/2017 00:00:00;4,3;287,04;837,2;0
649;MTA.TXT;Long;1112;breakout_52;07/04/2017 00:00:00;8,99;volatility exit;14/04/2017 00:00:00;8,55;-489,279999999999;11,12;-489,28
650;MTA.BIA;Long;23255;breakout_52;14/04/2017 00:00:00;0,43;volatility exit;21/04/2017 00:00:00;0,41;-465,099999999999;465,1;-465,1
651;MTA.BSS;Long;488;breakout_n;03/03/2017 00:00:00;20,48;volatility exit;21/04/2017 00:00:00;25,3;2352,16;3006,08;0
652;MTA.DAL;Long;474;breakout_52;10/03/2017 00:00:00;21,09;volatility exit;21/04/2017 00:00:00;23,17;985,920000000001;1753,8;-156,42
653;MTA.GE;Long;1600;breakout_52;14/04/2017 00:00:00;6,25;volatility exit;21/04/2017 00:00:00;6,79;864;2560;0
654;MTA.IRC;Long;4694;breakout_n;14/04/2017 00:00:00;2,13;volatility exit;21/04/2017 00:00:00;2,04;-422,459999999999;93,88;-422,46
655;MTA.RCS;Long;7692;breakout_52;14/04/2017 00:00:00;1,3;volatility exit;21/04/2017 00:00:00;1,2;-769,200000000001;0;-999,96
656;MTA.SSL;Long;15384;breakout_n;07/04/2017 00:00:00;0,65;volatility exit;21/04/2017 00:00:00;0,63;-307,68;461,52;-461,52
657;MTA.CIR;Long;6711;breakout_n;28/04/2017 00:00:00;1,49;volatility exit;05/05/2017 00:00:00;1,47;-134,22;402,66;-134,22
658;MTA.IGV;Long;6849;breakout_n;28/04/2017 00:00:00;1,46;volatility exit;05/05/2017 00:00:00;1,41;-342,45;205,47;-342,45
659;MTA.SGF;Long;2624;breakout_n;21/04/2017 00:00:00;3,81;volatility exit;05/05/2017 00:00:00;4,53;1889,28;2912,64;0
660;MTA.BE;Long;19607;breakout_n;05/05/2017 00:00:00;0,51;volatility exit;12/05/2017 00:00:00;0,5;-196,07;588,21;-196,07
661;MTA.BIA;Long;20000;breakout_52;05/05/2017 00:00:00;0,5;volatility exit;12/05/2017 00:00:00;0,61;2200;4400;0
662;MTA.DAL;Long;389;breakout_52;05/05/2017 00:00:00;25,68;volatility exit;12/05/2017 00:00:00;24,79;-346,21;318,98;-346,21
663;MTA.ENV;Long;2890;breakout_n;05/05/2017 00:00:00;3,46;volatility exit;12/05/2017 00:00:00;3,4;-173,4;346,8;-173,4
664;MTA.PQ;Long;6802;breakout_n;21/04/2017 00:00:00;1,47;volatility exit;12/05/2017 00:00:00;1,58;748,220000000001;1496,44;0
665;MTA.RCS;Long;7692;breakout_n;05/05/2017 00:00:00;1,3;volatility exit;12/05/2017 00:00:00;1,36;461,52;1076,88;0
666;MTA.EM;Long;5988;breakout_n;05/05/2017 00:00:00;1,67;volatility exit;19/05/2017 00:00:00;1,87;1197,6;1796,4;0
667;MTA.XPR;Long;9174;breakout_n;12/05/2017 00:00:00;1,09;volatility exit;19/05/2017 00:00:00;1,2;1009,14;1651,32;0
668;MTA.FILA;Long;606;breakout_n;28/04/2017 00:00:00;16,48;volatility exit;19/05/2017 00:00:00;16,93;272,7;842,34;0
669;MTA.IGD;Long;1275;breakout_n;12/05/2017 00:00:00;7,84;volatility exit;19/05/2017 00:00:00;7,74;-127,5;420,75;-127,5
670;MTA.IRC;Long;4651;breakout_n;12/05/2017 00:00:00;2,15;volatility exit;19/05/2017 00:00:00;2,12;-139,529999999999;465,1;-139,53
671;MTA.OJM;Long;1061;breakout_n;21/04/2017 00:00:00;9,42;volatility exit;19/05/2017 00:00:00;9,97;583,550000000001;1400,52;-339,52
672;MTA.SAB;Long;750;breakout_n;05/05/2017 00:00:00;13,32;volatility exit;19/05/2017 00:00:00;14,56;930;2197,5;-7,5
673;MTA.SRI;Long;2207;breakout_n;12/05/2017 00:00:00;4,53;volatility exit;19/05/2017 00:00:00;4,6;154,490000000001;772,45;0
674;MTA.TXT;Long;1111;breakout_n;28/04/2017 00:00:00;9;volatility exit;19/05/2017 00:00:00;10,71;1899,81;2577,52;0
675;MTA.IMS;Long;22727;breakout_52;19/05/2017 00:00:00;0,44;volatility exit;26/05/2017 00:00:00;0,41;-681,809999999999;454,54;-681,81
676;MTA.SGF;Long;2032;breakout_n;26/05/2017 00:00:00;4,92;volatility exit;02/06/2017 00:00:00;4,99;142,240000000001;690,88;0
677;MTA.AEF;Long;6711;breakout_n;12/05/2017 00:00:00;1,49;volatility exit;02/06/2017 00:00:00;1,82;2214,63;2885,73;0
678;MTA.XPR;Long;5000;breakout_52;02/06/2017 00:00:00;2;volatility exit;09/06/2017 00:00:00;1,99;-50;750;-700
679;MTA.BAN;Long;2557;breakout_n;09/06/2017 00:00:00;3,91;volatility exit;16/06/2017 00:00:00;3,8;-281,27;230,13;-281,27
680;MTA.BSS;Long;352;breakout_52;05/05/2017 00:00:00;28,39;volatility exit;16/06/2017 00:00:00;33,11;1661,44;2298,56;0
681;MTA.FNM;Long;16949;breakout_n;09/06/2017 00:00:00;0,59;volatility exit;16/06/2017 00:00:00;0,58;-169,49;508,47;-169,49
682;MTA.IGV;Long;6622;breakout_n;26/05/2017 00:00:00;1,51;volatility exit;16/06/2017 00:00:00;1,58;463,54;1059,52;0
683;MTA.LNDR;Long;18518;breakout_52;09/06/2017 00:00:00;0,54;volatility exit;16/06/2017 00:00:00;0,59;925,899999999999;1666,62;0
684;MTA.PQ;Long;5917;breakout_n;26/05/2017 00:00:00;1,69;volatility exit;16/06/2017 00:00:00;1,73;236,68;1005,89;-295,85
685;MTA.PINF;Long;3952;breakout_n;16/06/2017 00:00:00;2,53;volatility exit;23/06/2017 00:00:00;2,29;-948,480000000001;750,88;-1264,64
686;MTA.SGF;Long;1862;breakout_n;16/06/2017 00:00:00;5,37;volatility exit;23/06/2017 00:00:00;5,12;-465,5;55,86;-465,5
687;MTA.BRI;Long;65000;breakout_52;23/06/2017 00:00:00;0,07;volatility exit;30/06/2017 00:00:00;0,07;0;650;0
688;MTA.ABT;Long;3831;breakout_52;26/05/2017 00:00:00;2,61;volatility exit;14/07/2017 00:00:00;3,16;2107,05;2758,32;-114,93
689;MTA.LNDR;Long;11627;breakout_n;07/07/2017 00:00:00;0,86;volatility exit;21/07/2017 00:00:00;0,97;1278,97;2209,13;0
690;MTA.IMS;Long;21739;breakout_n;21/07/2017 00:00:00;0,46;volatility exit;28/07/2017 00:00:00;0,43;-652,170000000001;0;-652,17
691;MTA.PQ;Long;5376;breakout_n;21/07/2017 00:00:00;1,86;volatility exit;28/07/2017 00:00:00;1,76;-537,6;0;-537,6
692;MTA.BAN;Long;2500;breakout_n;21/07/2017 00:00:00;4;volatility exit;04/08/2017 00:00:00;3,84;-400;125;-400
693;MTA.OJM;Long;851;breakout_n;28/07/2017 00:00:00;11,75;volatility exit;04/08/2017 00:00:00;11,78;25,529999999999;757,39;0
694;MTA.CLF;Long;6944;breakout_n;04/08/2017 00:00:00;1,44;volatility exit;11/08/2017 00:00:00;1,35;-624,959999999999;0;-624,96
695;MTA.GEO;Long;3278;breakout_52;14/07/2017 00:00:00;3,05;volatility exit;11/08/2017 00:00:00;3,27;721,159999999999;1311,2;0
696;MTA.BRI;Long;65000;breakout_n;21/07/2017 00:00:00;0,08;lowest_low exit;18/08/2017 00:00:00;0,07;-650;0;-650
697;MTA.ENV;Long;2754;breakout_n;04/08/2017 00:00:00;3,63;lowest_low exit;18/08/2017 00:00:00;3,42;-578,34;55,08;-578,34
698;MTA.DAL;Long;373;breakout_n;18/08/2017 00:00:00;26,8;volatility exit;25/08/2017 00:00:00;26,19;-227,53;287,21;-227,53
699;MTA.OJM;Long;791;breakout_n;18/08/2017 00:00:00;12,64;volatility exit;25/08/2017 00:00:00;12,35;-229,390000000001;324,31;-229,39
700;MTA.AEF;Long;5208;breakout_n;11/08/2017 00:00:00;1,92;volatility exit;25/08/2017 00:00:00;1,81;-572,879999999999;0;-677,04
701;MTA.B;Long;7874;breakout_n;25/08/2017 00:00:00;1,27;volatility exit;01/09/2017 00:00:00;1,22;-393,7;157,48;-393,7
702;MTA.IGV;Long;5988;breakout_n;18/08/2017 00:00:00;1,67;volatility exit;01/09/2017 00:00:00;1,95;1676,64;2754,48;0
703;MTA.CLF;Long;6896;breakout_n;25/08/2017 00:00:00;1,45;volatility exit;08/09/2017 00:00:00;1,43;-137,92;482,72;-137,92
704;MTA.IMS;Long;20408;breakout_52;11/08/2017 00:00:00;0,49;volatility exit;08/09/2017 00:00:00;0,54;1020,4;1632,64;-612,24
705;MTA.ABT;Long;2985;breakout_n;04/08/2017 00:00:00;3,35;volatility exit;08/09/2017 00:00:00;3,42;208,95;746,25;0
706;MTA.PRO;Long;40000;breakout_52;08/09/2017 00:00:00;0,25;volatility exit;15/09/2017 00:00:00;0,23;-800;0;-800
707;MTA.BRI;Long;65000;breakout_n;01/09/2017 00:00:00;0,08;lowest_low exit;22/09/2017 00:00:00;0,07;-650;0;-650
708;MTA.IGV;Long;4464;breakout_n;15/09/2017 00:00:00;2,24;volatility exit;22/09/2017 00:00:00;2,05;-848,160000000002;580,32;-848,16
709;MTA.ELC;Long;4878;breakout_52;15/09/2017 00:00:00;2,05;volatility exit;29/09/2017 00:00:00;2,51;2243,88;3073,14;-97,56
710;MTA.LNDR;Long;9523;breakout_n;22/09/2017 00:00:00;1,05;volatility exit;29/09/2017 00:00:00;1,16;1047,53;1904,6;0
711;MTA.OJM;Long;751;breakout_n;22/09/2017 00:00:00;13,3;volatility exit;29/09/2017 00:00:00;12,65;-488,15;82,61;-826,1
712;MTA.B;Long;7751;breakout_n;29/09/2017 00:00:00;1,29;volatility exit;06/10/2017 00:00:00;1,22;-542,570000000001;0;-542,57
713;MTA.PRO;Long;38461;breakout_52;29/09/2017 00:00:00;0,26;volatility exit;06/10/2017 00:00:00;0,26;0;769,22;-384,61
714;MTA.FM;Long;5347;breakout_n;22/09/2017 00:00:00;1,87;volatility exit;06/10/2017 00:00:00;2,36;2620,03;3315,14;0
715;MTA.GE;Long;1002;breakout_n;22/09/2017 00:00:00;9,98;volatility exit;06/10/2017 00:00:00;12,51;2535,06;5120,22;-60,12
716;MTA.GEO;Long;2890;breakout_n;22/09/2017 00:00:00;3,46;volatility exit;06/10/2017 00:00:00;3,55;260,100000000001;809,2;0
717;MTA.IMS;Long;17543;breakout_n;22/09/2017 00:00:00;0,57;volatility exit;06/10/2017 00:00:00;0,64;1228,01;2280,59;0
718;MTA.ABT;Long;2777;breakout_n;29/09/2017 00:00:00;3,6;volatility exit;06/10/2017 00:00:00;3,47;-361,01;277,7;-361,01
719;MTA.AEF;Long;5208;breakout_n;22/09/2017 00:00:00;1,92;volatility exit;06/10/2017 00:00:00;1,94;104,16;677,04;0
720;MTA.BRI;Long;65000;breakout_n;06/10/2017 00:00:00;0,08;lowest_low exit;13/10/2017 00:00:00;0,07;-650;0;-650
721;MTA.PQ;Long;5376;breakout_n;06/10/2017 00:00:00;1,86;volatility exit;13/10/2017 00:00:00;1,8;-322,56;215,04;-322,56
722;MTA.SSL;Long;11764;breakout_n;29/09/2017 00:00:00;0,85;volatility exit;13/10/2017 00:00:00;0,82;-352,919999999999;352,92;-470,56
723;MTA.BEC;Long;819;breakout_n;22/09/2017 00:00:00;12,2;volatility exit;20/10/2017 00:00:00;13,3;900,9;1547,91;0
724;MTA.BSS;Long;286;breakout_n;01/09/2017 00:00:00;34,92;volatility exit;20/10/2017 00:00:00;37,94;863,719999999999;1435,72;-466,18
725;MTA.CLF;Long;6578;breakout_n;06/10/2017 00:00:00;1,52;volatility exit;20/10/2017 00:00:00;1,45;-460,46;197,34;-460,46
726;MTA.DAL;Long;350;breakout_52;08/09/2017 00:00:00;28,54;volatility exit;20/10/2017 00:00:00;30,08;539,000000000001;1382,5;-28
727;MTA.FILA;Long;576;breakout_n;06/10/2017 00:00:00;17,36;volatility exit;20/10/2017 00:00:00;17,55;109,440000000001;645,12;0
728;MTA.OJM;Long;740;breakout_52;13/10/2017 00:00:00;13,5;volatility exit;20/10/2017 00:00:00;13,49;-7,4;518;-7,4
729;MTA.SAB;Long;615;breakout_n;25/08/2017 00:00:00;16,25;volatility exit;20/10/2017 00:00:00;21,56;3265,65;3997,5;0
730;MTA.BO;Long;33333;breakout_52;16/06/2017 00:00:00;0,3;lowest_low exit;27/10/2017 00:00:00;0,6;9999,9;9999,9;0
731;MTA.ELC;Long;3731;breakout_n;20/10/2017 00:00:00;2,68;volatility exit;27/10/2017 00:00:00;2,82;522,339999999999;1081,99;0
732;MTA.MTV;Long;1934;breakout_52;20/10/2017 00:00:00;5,17;volatility exit;27/10/2017 00:00:00;5,5;638,22;1489,18;0
733;MTA.AEF;Long;4878;breakout_n;20/10/2017 00:00:00;2,05;volatility exit;27/10/2017 00:00:00;2,22;829,260000000002;1707,3;0
734;MTA.BRI;Long;65000;breakout_n;27/10/2017 00:00:00;0,08;lowest_low exit;03/11/2017 00:00:00;0,07;-650;0;-650
735;MTA.ENV;Long;2739;breakout_n;20/10/2017 00:00:00;3,65;volatility exit;03/11/2017 00:00:00;3,58;-191,73;520,41;-410,85
736;MTA.SSL;Long;7407;breakout_52;27/10/2017 00:00:00;1,35;volatility exit;03/11/2017 00:00:00;1,31;-296,28;296,28;-1629,54
737;MTA.DAL;Long;307;breakout_n;03/11/2017 00:00:00;32,49;volatility exit;10/11/2017 00:00:00;32,9;125,869999999999;660,05;0
738;MTA.FNM;Long;15625;breakout_52;27/10/2017 00:00:00;0,64;volatility exit;10/11/2017 00:00:00;0,67;468,75;1093,75;0
