tradeN;symbol;type;shares;entrySignal;entryTime;entryPrice;exitSignal;exitTime;exitPrice;profit;runUp;drawDown
725;MTA.ZV;Long;963;breakout_n;26/04/2019 00:00:00;10,38;volatility exit;10/05/2019 00:00:00;10,9;500,76;1059,3;-38,52
726;MTA.ASC;Long;2958;breakout_52;12/04/2019 00:00:00;3,38;volatility exit;10/05/2019 00:00:00;3,47;266,220000000001;828,24;-59,16
727;MTA.LUVE;Long;833;breakout_n;03/05/2019 00:00:00;12;volatility exit;17/05/2019 00:00:00;11,8;-166,599999999999;416,5;-374,85
728;MTA.PIA;Long;3745;breakout_n;10/05/2019 00:00:00;2,67;volatility exit;17/05/2019 00:00:00;2,64;-112,349999999999;411,95;-112,35
729;MTA.SOL;Long;815;breakout_n;24/05/2019 00:00:00;12,26;volatility exit;31/05/2019 00:00:00;11,87;-317,849999999999;195,6;-317,85
730;MTA.PHN;Long;558;breakout_n;31/05/2019 00:00:00;17,9;volatility exit;07/06/2019 00:00:00;19,25;753,299999999999;1618,2;0
731;MTA.ACE;Long;609;breakout_n;10/05/2019 00:00:00;16,4;volatility exit;28/06/2019 00:00:00;17,17;468,930000000002;1023,12;-36,54
732;MTA.ENAV;Long;2020;breakout_n;07/06/2019 00:00:00;4,95;volatility exit;05/07/2019 00:00:00;4,89;-121,200000000001;565,6;-121,2
733;MTA.PHN;Long;480;breakout_n;28/06/2019 00:00:00;20,8;volatility exit;05/07/2019 00:00:00;20,52;-134,400000000001;384;-134,4
734;MTA.REY;Long;161;breakout_n;05/07/2019 00:00:00;62;volatility exit;12/07/2019 00:00:00;61,51;-78,89;442,75;-78,89
735;MTA.PIA;Long;3597;breakout_n;12/07/2019 00:00:00;2,78;volatility exit;19/07/2019 00:00:00;2,64;-503,58;0;-503,58
736;MTA.RWAY;Long;1945;breakout_n;28/06/2019 00:00:00;5,14;volatility exit;19/07/2019 00:00:00;5,31;330,650000000002;875,25;0
737;MTA.ITM;Long;499;breakout_52;05/07/2019 00:00:00;20,03;volatility exit;26/07/2019 00:00:00;18,72;-653,690000000001;49,9;-653,69
738;MTA.ASC;Long;2724;breakout_n;31/05/2019 00:00:00;3,67;volatility exit;02/08/2019 00:00:00;4,07;1089,6;1688,88;-299,64
739;MTA.SES;Long;303;breakout_52;19/07/2019 00:00:00;33;volatility exit;09/08/2019 00:00:00;34,67;506,010000000001;1060,5;-742,35
740;MTA.BGN;Long;386;breakout_52;28/06/2019 00:00:00;25,88;volatility exit;16/08/2019 00:00:00;25,78;-38,599999999999;517,24;-254,76
741;MTA.PIA;Long;3533;breakout_n;23/08/2019 00:00:00;2,83;volatility exit;06/09/2019 00:00:00;2,84;35,329999999999;565,28;-211,98
742;MTA.IRE;Long;4048;breakout_n;23/08/2019 00:00:00;2,47;volatility exit;13/09/2019 00:00:00;2,41;-242,88;283,36;-404,8
743;MTA.BGN;Long;367;breakout_n;30/08/2019 00:00:00;27,22;volatility exit;27/09/2019 00:00:00;27,6;139,460000000001;675,28;-95,42
744;MTA.SES;Long;273;breakout_n;13/09/2019 00:00:00;36,5;volatility exit;27/09/2019 00:00:00;38,61;576,03;1132,95;0
745;MTA.CRL;Long;792;breakout_n;27/09/2019 00:00:00;12,62;volatility exit;04/10/2019 00:00:00;12,84;174,239999999999;910,8;0
746;MTA.ELN;Long;1602;breakout_52;27/09/2019 00:00:00;6,24;volatility exit;04/10/2019 00:00:00;5,97;-432,540000000001;176,22;-448,56
747;MTA.SG;Long;431;breakout_52;20/09/2019 00:00:00;23,2;volatility exit;04/10/2019 00:00:00;22,46;-318,939999999999;193,95;-318,94
748;MTA.ACE;Long;553;breakout_n;27/09/2019 00:00:00;18,08;volatility exit;04/10/2019 00:00:00;17,44;-353,92;154,84;-353,92
749;MTA.BZU;Long;498;breakout_n;04/10/2019 00:00:00;20,08;volatility exit;11/10/2019 00:00:00;19,07;-502,980000000001;288,84;-682,26
750;MTA.ELN;Long;1574;breakout_n;18/10/2019 00:00:00;6,35;volatility exit;25/10/2019 00:00:00;6,14;-330,54;188,88;-330,54
751;MTA.MN;Long;5319;breakout_52;25/10/2019 00:00:00;1,88;volatility exit;01/11/2019 00:00:00;1,94;319,139999999999;904,23;0
752;MTA.SES;Long;246;breakout_n;18/10/2019 00:00:00;40,65;volatility exit;01/11/2019 00:00:00;39,18;-361,62;147,6;-361,62
753;MTA.CRL;Long;726;breakout_n;01/11/2019 00:00:00;13,77;volatility exit;08/11/2019 00:00:00;13,8;21,780000000001;551,76;0
754;MTA.ELN;Long;1545;breakout_n;08/11/2019 00:00:00;6,47;volatility exit;15/11/2019 00:00:00;6,5;46,35;587,1;0
755;MTA.PHN;Long;462;breakout_n;08/11/2019 00:00:00;21,6;volatility exit;15/11/2019 00:00:00;21,1;-231;369,6;-231
756;MTA.PVN;Long;1788;breakout_52;25/10/2019 00:00:00;5,59;volatility exit;15/11/2019 00:00:00;5,49;-178,799999999999;339,72;-572,16
757;MTA.ENAV;Long;1912;breakout_n;23/08/2019 00:00:00;5,23;volatility exit;22/11/2019 00:00:00;5,12;-210,320000000001;325,04;-439,76
758;MTA.MN;Long;4784;breakout_52;15/11/2019 00:00:00;2,09;volatility exit;22/11/2019 00:00:00;2,01;-382,719999999998;143,52;-382,72
759;MTA.PIA;Long;3344;breakout_n;08/11/2019 00:00:00;2,99;volatility exit;22/11/2019 00:00:00;2,98;-33,440000000001;568,48;-434,72
760;MTA.BGN;Long;344;breakout_n;01/11/2019 00:00:00;29,06;volatility exit;29/11/2019 00:00:00;30,49;491,92;1045,76;0
761;MTA.BZU;Long;468;breakout_n;01/11/2019 00:00:00;21,36;volatility exit;06/12/2019 00:00:00;21,65;135,720000000001;669,24;-280,8
762;MTA.CMB;Long;408;breakout_n;29/11/2019 00:00:00;24,45;volatility exit;06/12/2019 00:00:00;23,75;-285,6;224,4;-285,6
763;MTA.ELN;Long;1196;breakout_52;29/11/2019 00:00:00;8,36;volatility exit;06/12/2019 00:00:00;8,18;-215,28;310,96;-215,28
764;MTA.IRE;Long;3937;breakout_n;27/09/2019 00:00:00;2,54;volatility exit;06/12/2019 00:00:00;2,73;748,03;1338,58;0
765;MTA.PHN;Long;446;breakout_n;29/11/2019 00:00:00;22,4;volatility exit;06/12/2019 00:00:00;21,56;-374,640000000002;133,8;-374,64
766;MTA.REY;Long;145;breakout_52;22/11/2019 00:00:00;68,6;volatility exit;06/12/2019 00:00:00;71;347,999999999999;899;0
767;MTA.SG;Long;422;breakout_n;18/10/2019 00:00:00;23,65;volatility exit;06/12/2019 00:00:00;31,77;3426,64;4135,6;-42,2
768;MTA.SES;Long;240;breakout_n;22/11/2019 00:00:00;41,5;volatility exit;06/12/2019 00:00:00;42,7;288,000000000001;912;-228
769;MTA.ZV;Long;789;breakout_52;22/11/2019 00:00:00;12,66;volatility exit;06/12/2019 00:00:00;12,92;205,14;741,66;0
770;MTA.ACE;Long;544;breakout_n;15/11/2019 00:00:00;18,36;volatility exit;06/12/2019 00:00:00;18,1;-141,439999999999;391,68;-195,84
771;MTA.ANIM;Long;2500;breakout_52;01/11/2019 00:00:00;4;volatility exit;06/12/2019 00:00:00;4,56;1400;2000;-375
772;MTA.DGV;Long;584;breakout_52;29/11/2019 00:00:00;17,1;volatility exit;13/12/2019 00:00:00;18,05;554,8;1109,6;-233,6
773;MTA.OVS;Long;5050;breakout_52;06/12/2019 00:00:00;1,98;volatility exit;13/12/2019 00:00:00;1,91;-353,499999999999;202;-555,5
774;MTA.MOL;Long;479;breakout_n;13/12/2019 00:00:00;20,85;volatility exit;20/12/2019 00:00:00;19,95;-431,100000000001;71,85;-704,13
775;MTA.RWAY;Long;1788;breakout_n;01/11/2019 00:00:00;5,59;volatility exit;20/12/2019 00:00:00;6,17;1037,04;1627,08;-89,4
776;MTA.ELN;Long;1160;breakout_n;20/12/2019 00:00:00;8,62;volatility exit;03/01/2020 00:00:00;8,26;-417,600000000001;92,8;-417,6
777;MTA.ITM;Long;496;breakout_n;04/10/2019 00:00:00;20,13;lowest_low exit;10/01/2020 00:00:00;22,41;1130,88;1825,28;0
778;MTA.MOL;Long;476;breakout_n;10/01/2020 00:00:00;21;volatility exit;17/01/2020 00:00:00;22,1;523,600000000001;1118,6;0
779;MTA.DIS;Long;62500;breakout_52;17/01/2020 00:00:00;0,16;volatility exit;24/01/2020 00:00:00;0,15;-625,000000000001;0;-625
780;MTA.PHN;Long;440;breakout_n;20/12/2019 00:00:00;22,7;volatility exit;24/01/2020 00:00:00;23,37;294,800000000001;1056;0
781;MTA.ARN;Long;2949;breakout_n;17/01/2020 00:00:00;3,39;volatility exit;24/01/2020 00:00:00;4,21;2418,18;3096,45;0
782;MTA.CALT;Long;3300;breakout_n;17/01/2020 00:00:00;3,03;volatility exit;31/01/2020 00:00:00;2,98;-165,000000000001;363;-165
783;MTA.DGV;Long;526;breakout_n;17/01/2020 00:00:00;19;volatility exit;31/01/2020 00:00:00;19,7;368,2;1157,2;0
784;MTA.LUVE;Long;769;breakout_n;13/12/2019 00:00:00;13;volatility exit;31/01/2020 00:00:00;13,96;738,240000000001;1307,3;-192,25
785;MTA.REY;Long;133;breakout_n;24/01/2020 00:00:00;74,8;volatility exit;31/01/2020 00:00:00;74,71;-11,969999999999;512,05;-11,97
786;MTA.SES;Long;213;breakout_52;20/12/2019 00:00:00;46,8;volatility exit;31/01/2020 00:00:00;52,44;1201,32;1789,2;-575,1
787;MTA.TIP;Long;1545;breakout_52;25/10/2019 00:00:00;6,47;volatility exit;31/01/2020 00:00:00;6,99;803,400000000001;1375,05;-123,6
788;MTA.TGYM;Long;851;breakout_52;03/01/2020 00:00:00;11,75;volatility exit;31/01/2020 00:00:00;11,58;-144,67;374,44;-170,2
789;MTA.ACE;Long;520;breakout_n;17/01/2020 00:00:00;19,2;volatility exit;07/02/2020 00:00:00;20,8;832,000000000001;1404;0
790;MTA.ENAV;Long;1845;breakout_52;06/12/2019 00:00:00;5,42;volatility exit;14/02/2020 00:00:00;5,74;590,400000000001;1180,8;-332,1
791;MTA.ASC;Long;2232;breakout_52;07/02/2020 00:00:00;4,48;volatility exit;14/02/2020 00:00:00;4,4;-178,56;401,76;-178,56
792;MTA.REY;Long;127;breakout_n;14/02/2020 00:00:00;78,65;volatility exit;21/02/2020 00:00:00;74,81;-487,68;12,7;-487,68
793;MTA.ZV;Long;735;breakout_n;24/01/2020 00:00:00;13,6;volatility exit;21/02/2020 00:00:00;13,75;110,25;646,8;-191,1
794;MTA.BGN;Long;311;breakout_n;14/02/2020 00:00:00;32,1;volatility exit;28/02/2020 00:00:00;30,38;-534,920000000001;354,54;-534,92
795;MTA.BFF;Long;1736;breakout_52;31/01/2020 00:00:00;5,76;volatility exit;28/02/2020 00:00:00;5,84;138,88;677,04;-416,64
796;MTA.DGV;Long;462;breakout_n;21/02/2020 00:00:00;21,6;volatility exit;28/02/2020 00:00:00;20,2;-646,800000000001;92,4;-646,8
797;MTA.IRE;Long;3472;breakout_n;17/01/2020 00:00:00;2,88;volatility exit;28/02/2020 00:00:00;2,92;138,88;868;-173,6
798;MTA.ITM;Long;419;breakout_n;07/02/2020 00:00:00;23,81;volatility exit;28/02/2020 00:00:00;23,3;-213,689999999999;427,38;-213,69
799;MTA.SES;Long;181;breakout_n;14/02/2020 00:00:00;55,2;volatility exit;28/02/2020 00:00:00;50,1;-923,1;561,1;-923,1
800;MTA.ARN;Long;2252;breakout_n;14/02/2020 00:00:00;4,44;volatility exit;28/02/2020 00:00:00;4,52;180,16;4053,6;-202,68
801;MTA.ANIM;Long;2083;breakout_n;21/02/2020 00:00:00;4,8;volatility exit;28/02/2020 00:00:00;4,62;-374,939999999999;354,11;-374,94
802;MTA.PHN;Long;392;breakout_n;15/05/2020 00:00:00;25,5;volatility exit;22/05/2020 00:00:00;24,22;-501,76;0;-501,76
803;MTA.ARN;Long;1602;breakout_n;22/05/2020 00:00:00;6,24;volatility exit;29/05/2020 00:00:00;5,54;-1121,4;0;-1185,48
804;MTA.CRL;Long;621;breakout_52;29/05/2020 00:00:00;16,08;volatility exit;05/06/2020 00:00:00;15,77;-192,510000000001;1037,07;-770,04
805;MTA.REY;Long;124;breakout_52;05/06/2020 00:00:00;80,15;volatility exit;12/06/2020 00:00:00;72,8;-911,400000000001;68,2;-1054
806;MTA.DLG;Long;476;breakout_52;12/06/2020 00:00:00;21;volatility exit;19/06/2020 00:00:00;21,73;347,48;894,88;-123,76
807;MTA.ITM;Long;385;breakout_n;05/06/2020 00:00:00;25,95;volatility exit;19/06/2020 00:00:00;25,71;-92,399999999999;431,2;-92,4
808;MTA.ARN;Long;1392;breakout_52;12/06/2020 00:00:00;7,18;volatility exit;19/06/2020 00:00:00;7,46;389,76;1002,24;0
809;MTA.DGV;Long;403;breakout_52;12/06/2020 00:00:00;24,8;volatility exit;26/06/2020 00:00:00;25,84;419,12;967,2;-40,3
810;MTA.ITM;Long;352;breakout_52;03/07/2020 00:00:00;28,39;volatility exit;10/07/2020 00:00:00;27,57;-288,64;376,64;-288,64
811;MTA.TNXT;Long;689;breakout_52;17/07/2020 00:00:00;14,5;volatility exit;24/07/2020 00:00:00;13,92;-399,62;110,24;-813,02
812;MTA.DLG;Long;413;breakout_52;03/07/2020 00:00:00;24,2;volatility exit;31/07/2020 00:00:00;24,22;8,26;536,9;-140,42
813;MTA.ITM;Long;317;breakout_52;24/07/2020 00:00:00;31,51;volatility exit;31/07/2020 00:00:00;30,21;-412,1;95,1;-510,37
814;MTA.CRL;Long;563;breakout_n;07/08/2020 00:00:00;17,75;volatility exit;14/08/2020 00:00:00;17,45;-168,9;349,06;-168,9
815;MTA.REY;Long;123;breakout_n;07/08/2020 00:00:00;80,7;volatility exit;14/08/2020 00:00:00;85,78;624,84;1180,8;0
816;MTA.TNXT;Long;671;breakout_52;07/08/2020 00:00:00;14,9;volatility exit;14/08/2020 00:00:00;17,42;1690,92;2308,24;0
817;MTA.DGV;Long;354;breakout_n;07/08/2020 00:00:00;28,2;volatility exit;21/08/2020 00:00:00;30,1;672,600000000001;1416;0
818;MTA.CRL;Long;517;breakout_52;28/08/2020 00:00:00;19,32;volatility exit;04/09/2020 00:00:00;18,81;-263,670000000001;956,45;-263,67
819;MTA.SES;Long;170;breakout_52;17/07/2020 00:00:00;58,8;volatility exit;04/09/2020 00:00:00;71,72;2196,4;3026;-255
820;MTA.TNXT;Long;535;breakout_n;28/08/2020 00:00:00;18,66;volatility exit;04/09/2020 00:00:00;17,84;-438,7;96,3;-652,7
821;MTA.MOL;Long;414;breakout_52;11/09/2020 00:00:00;24,15;volatility exit;18/09/2020 00:00:00;24,55;165,599999999999;703,8;-434,7
822;MTA.DLG;Long;348;breakout_n;18/09/2020 00:00:00;28,68;volatility exit;25/09/2020 00:00:00;30,4;598,560000000001;1155,36;0
823;MTA.PHN;Long;392;breakout_n;18/09/2020 00:00:00;25,5;volatility exit;25/09/2020 00:00:00;24,89;-239,12;274,4;-239,12
824;MTA.REY;Long;110;breakout_n;28/08/2020 00:00:00;90,3;volatility exit;25/09/2020 00:00:00;94,71;485,100000000001;1034;0
825;MTA.SES;Long;130;breakout_n;18/09/2020 00:00:00;76,6;volatility exit;25/09/2020 00:00:00;77,42;106,599999999999;637;0
826;MTA.SES;Long;115;breakout_52;09/10/2020 00:00:00;86,7;volatility exit;16/10/2020 00:00:00;82,65;-465,75;34,5;-465,75
827;MTA.PHN;Long;363;breakout_52;09/10/2020 00:00:00;27,5;volatility exit;23/10/2020 00:00:00;27,4;-36,299999999999;871,2;-72,6
828;MTA.REY;Long;100;breakout_n;16/10/2020 00:00:00;99,8;volatility exit;23/10/2020 00:00:00;100,22;42;570;0
829;MTA.TNXT;Long;530;breakout_n;16/10/2020 00:00:00;18,84;volatility exit;23/10/2020 00:00:00;20,52;890,4;1542,3;0
830;MTA.DGV;Long;304;breakout_n;23/10/2020 00:00:00;32,8;volatility exit;30/10/2020 00:00:00;32;-243,199999999999;456;-243,2
831;MTA.PHN;Long;334;breakout_n;06/11/2020 00:00:00;29,9;volatility exit;13/11/2020 00:00:00;28,4;-501;33,4;-601,2
832;MTA.SES;Long;112;breakout_n;13/11/2020 00:00:00;89;volatility exit;20/11/2020 00:00:00;83,9;-571,199999999999;156,8;-1030,4
833;MTA.TNXT;Long;459;breakout_n;20/11/2020 00:00:00;21,75;volatility exit;27/11/2020 00:00:00;19,5;-1032,75;91,8;-1556,01
834;MTA.CEM;Long;1396;breakout_52;27/11/2020 00:00:00;7,16;volatility exit;04/12/2020 00:00:00;6,84;-446,72;55,84;-446,72
835;MTA.SCF;Long;840;breakout_52;13/11/2020 00:00:00;11,9;volatility exit;04/12/2020 00:00:00;11,54;-302,4;210;-378
836;MTA.MOL;Long;386;breakout_n;20/11/2020 00:00:00;25,85;volatility exit;18/12/2020 00:00:00;32,58;2597,78;3261,7;0
837;MTA.SOL;Long;819;breakout_n;13/11/2020 00:00:00;12,2;volatility exit;18/12/2020 00:00:00;13,39;974,61;1556,1;-40,95
838;MTA.PHN;Long;333;breakout_n;04/12/2020 00:00:00;30;volatility exit;01/01/2021 00:00:00;38,76;2917,08;3596,4;0
839;MTA.SES;Long;110;breakout_n;11/12/2020 00:00:00;90,4;volatility exit;01/01/2021 00:00:00;102,03;1279,3;1980;0
840;MTA.TNXT;Long;455;breakout_n;25/12/2020 00:00:00;21,95;volatility exit;01/01/2021 00:00:00;21,51;-200,199999999999;318,5;-200,2
841;MTA.ARN;Long;1035;breakout_52;25/12/2020 00:00:00;9,66;volatility exit;01/01/2021 00:00:00;10;351,9;1386,9;0
842;MTA.MOL;Long;286;breakout_52;01/01/2021 00:00:00;34,95;volatility exit;15/01/2021 00:00:00;35,38;122,98;1401,4;-400,4
843;MTA.SOL;Long;709;breakout_n;08/01/2021 00:00:00;14,1;volatility exit;15/01/2021 00:00:00;14,1;0;531,75;0
844;MTA.CEM;Long;1388;breakout_n;15/01/2021 00:00:00;7,2;volatility exit;22/01/2021 00:00:00;7;-277,6;249,84;-541,32
845;MTA.DGV;Long;291;breakout_n;18/12/2020 00:00:00;34,3;volatility exit;22/01/2021 00:00:00;40,37;1766,37;2386,2;0
846;MTA.PIA;Long;3412;breakout_52;22/01/2021 00:00:00;2,93;volatility exit;29/01/2021 00:00:00;2,86;-238,840000000001;307,08;-238,84
847;MTA.BRE;Long;876;breakout_52;12/02/2021 00:00:00;11,41;volatility exit;19/02/2021 00:00:00;11,06;-306,6;227,76;-306,6
848;MTA.CALT;Long;3144;breakout_52;29/01/2021 00:00:00;3,18;volatility exit;19/02/2021 00:00:00;3,26;251,52;817,44;-251,52
849;MTA.CEM;Long;1355;breakout_n;05/02/2021 00:00:00;7,38;volatility exit;19/02/2021 00:00:00;8,22;1138,2;2059,6;0
850;MTA.DAN;Long;568;breakout_n;05/02/2021 00:00:00;17,58;volatility exit;19/02/2021 00:00:00;17,08;-284;261,28;-284
851;MTA.REY;Long;94;breakout_n;05/02/2021 00:00:00;105,5;volatility exit;19/02/2021 00:00:00;104,02;-139,12;376;-141
852;MTA.SL;Long;547;breakout_52;29/01/2021 00:00:00;18,26;volatility exit;19/02/2021 00:00:00;19,85;869,73;1444,08;-404,78
853;MTA.DLG;Long;290;breakout_52;19/02/2021 00:00:00;34,48;volatility exit;26/02/2021 00:00:00;32,64;-533,600000000001;29;-551
854;MTA.DGV;Long;235;breakout_n;12/02/2021 00:00:00;42,5;volatility exit;26/02/2021 00:00:00;42,08;-98,7;423;-98,7
855;MTA.PIA;Long;3215;breakout_52;12/02/2021 00:00:00;3,11;volatility exit;26/02/2021 00:00:00;3,12;32,150000000001;578,7;-96,45
856;MTA.SES;Long;92;breakout_n;12/02/2021 00:00:00;108,4;volatility exit;26/02/2021 00:00:00;110,58;200,559999999999;736;-110,4
857;MTA.TIP;Long;1351;breakout_52;19/02/2021 00:00:00;7,4;volatility exit;26/02/2021 00:00:00;7,03;-499,87;0;-567,42
858;MTA.TNXT;Long;441;breakout_n;12/02/2021 00:00:00;22,65;volatility exit;26/02/2021 00:00:00;21,85;-352,8;308,7;-463,05
859;MTA.ZV;Long;666;breakout_52;19/02/2021 00:00:00;15;volatility exit;26/02/2021 00:00:00;14,64;-239,76;359,64;-333
860;MTA.LUVE;Long;668;breakout_n;12/02/2021 00:00:00;14,95;volatility exit;05/03/2021 00:00:00;15,53;387,44;935,2;-133,6
861;MTA.MOL;Long;250;breakout_n;05/03/2021 00:00:00;39,85;volatility exit;12/03/2021 00:00:00;39,14;-177,5;337,5;-177,5
862;MTA.SL;Long;458;breakout_52;05/03/2021 00:00:00;21,8;volatility exit;12/03/2021 00:00:00;21,15;-297,699999999999;366,4;-297,7
863;MTA.DAN;Long;554;breakout_n;12/03/2021 00:00:00;18,04;volatility exit;19/03/2021 00:00:00;20,5;1362,84;1999,94;0
864;MTA.DLG;Long;289;breakout_n;12/03/2021 00:00:00;34,58;volatility exit;19/03/2021 00:00:00;33,64;-271,659999999999;462,4;-312,12
865;MTA.MARR;Long;513;breakout_52;12/03/2021 00:00:00;19,48;volatility exit;19/03/2021 00:00:00;19,76;143,640000000001;677,16;0
866;MTA.BZU;Long;453;breakout_52;12/03/2021 00:00:00;22,07;volatility exit;26/03/2021 00:00:00;21,8;-122,31;398,64;-122,31
867;MTA.MAIRE;Long;3690;breakout_52;19/03/2021 00:00:00;2,71;volatility exit;26/03/2021 00:00:00;2,41;-1107;110,7;-1143,9
868;MTA.OVS;Long;7042;breakout_52;19/03/2021 00:00:00;1,42;volatility exit;26/03/2021 00:00:00;1,27;-1056,3;352,1;-1197,14
869;MTA.PVN;Long;1560;breakout_n;12/03/2021 00:00:00;6,41;volatility exit;26/03/2021 00:00:00;7,13;1123,2;1716;-78
870;MTA.ANIM;Long;2252;breakout_52;19/03/2021 00:00:00;4,44;volatility exit;26/03/2021 00:00:00;4,42;-45,040000000001;540,48;-67,56
871;MTA.BFF;Long;1582;breakout_52;19/03/2021 00:00:00;6,32;volatility exit;02/04/2021 00:00:00;6,26;-94,920000000001;458,78;-94,92
872;MTA.SL;Long;441;breakout_52;26/03/2021 00:00:00;22,65;volatility exit;02/04/2021 00:00:00;21,66;-436,590000000001;66,15;-436,59
873;MTA.TNXT;Long;428;breakout_n;26/03/2021 00:00:00;23,35;volatility exit;02/04/2021 00:00:00;22,46;-380,92;128,4;-380,92
874;MTA.COM;Long;787;breakout_52;19/02/2021 00:00:00;12,7;volatility exit;09/04/2021 00:00:00;16,15;2715,15;3384,1;0
875;MTA.DAN;Long;457;breakout_n;02/04/2021 00:00:00;21,85;volatility exit;16/04/2021 00:00:00;20,9;-434,15;68,55;-434,15
876;MTA.REY;Long;91;breakout_n;02/04/2021 00:00:00;109,5;volatility exit;16/04/2021 00:00:00;110,39;80,99;609,7;0
877;MTA.IF;Long;851;breakout_n;16/04/2021 00:00:00;11,74;volatility exit;23/04/2021 00:00:00;11,29;-382,949999999999;127,65;-382,95
878;MTA.LUVE;Long;611;breakout_n;16/04/2021 00:00:00;16,35;volatility exit;23/04/2021 00:00:00;15,86;-299,39;213,85;-299,39
879;MTA.MOL;Long;215;breakout_n;09/04/2021 00:00:00;46,3;volatility exit;23/04/2021 00:00:00;45,41;-191,35;354,75;-247,25
880;MTA.PIA;Long;3012;breakout_n;02/04/2021 00:00:00;3,32;volatility exit;23/04/2021 00:00:00;3,35;90,359999999999;632,52;-361,44
881;MTA.SES;Long;85;breakout_n;16/04/2021 00:00:00;117,2;volatility exit;23/04/2021 00:00:00;113,05;-352,75;221;-352,75
882;MTA.SOL;Long;668;breakout_52;29/01/2021 00:00:00;14,95;volatility exit;23/04/2021 00:00:00;16,68;1155,64;1770,2;-601,2
883;MTA.TGYM;Long;943;breakout_n;16/04/2021 00:00:00;10,6;volatility exit;23/04/2021 00:00:00;10,73;122,590000000001;839,27;0
884;MTA.TNXT;Long;414;breakout_52;16/04/2021 00:00:00;24,14;volatility exit;23/04/2021 00:00:00;25,09;393,3;1175,76;0
885;MTA.ZV;Long;643;breakout_n;19/03/2021 00:00:00;15,54;volatility exit;23/04/2021 00:00:00;16,91;880,91;1453,18;-12,86
886;MTA.COM;Long;534;breakout_52;23/04/2021 00:00:00;18,7;volatility exit;30/04/2021 00:00:00;17,76;-501,959999999999;0;-961,2
887;MTA.DGV;Long;225;breakout_n;12/03/2021 00:00:00;44,3;volatility exit;30/04/2021 00:00:00;54,53;2301,75;2947,5;-315
888;MTA.ELN;Long;1092;breakout_n;16/04/2021 00:00:00;9,15;volatility exit;30/04/2021 00:00:00;8,76;-425,880000000001;87,36;-447,72
889;MTA.SFER;Long;575;breakout_n;16/04/2021 00:00:00;17,39;volatility exit;30/04/2021 00:00:00;18,51;644,000000000001;1224,75;-109,25
890;MTA.CMB;Long;420;breakout_n;23/04/2021 00:00:00;23,8;volatility exit;07/05/2021 00:00:00;22,8;-420;84;-420
891;MTA.OVS;Long;6802;breakout_n;23/04/2021 00:00:00;1,47;volatility exit;07/05/2021 00:00:00;1,55;544,160000000001;1156,34;0
892;MTA.SL;Long;438;breakout_n;30/04/2021 00:00:00;22,8;volatility exit;07/05/2021 00:00:00;21,85;-416,1;394,2;-416,1
893;MTA.BGN;Long;332;breakout_52;19/03/2021 00:00:00;30,06;volatility exit;14/05/2021 00:00:00;31,47;468,12;1042,48;-166
894;MTA.BFF;Long;1485;breakout_52;16/04/2021 00:00:00;6,73;volatility exit;14/05/2021 00:00:00;7,41;1009,8;1603,8;-29,7
895;MTA.CEM;Long;1123;breakout_n;02/04/2021 00:00:00;8,9;volatility exit;14/05/2021 00:00:00;9,31;460,43;1010,7;0
896;MTA.DLG;Long;276;breakout_n;09/04/2021 00:00:00;36,18;volatility exit;14/05/2021 00:00:00;35,94;-66,240000000001;458,16;-132,48
897;MTA.SES;Long;83;breakout_n;07/05/2021 00:00:00;119,8;volatility exit;14/05/2021 00:00:00;114,76;-418,319999999999;199,2;-418,32
898;MTA.TGYM;Long;847;breakout_52;07/05/2021 00:00:00;11,8;volatility exit;14/05/2021 00:00:00;11,48;-271,04;245,63;-271,04
899;MTA.ZV;Long;561;breakout_n;07/05/2021 00:00:00;17,8;volatility exit;14/05/2021 00:00:00;17,04;-426,360000000001;78,54;-426,36
900;MTA.CALT;Long;2906;breakout_n;16/04/2021 00:00:00;3,44;volatility exit;21/05/2021 00:00:00;3,86;1220,52;1830,78;0
901;MTA.CE;Long;1872;breakout_52;14/05/2021 00:00:00;5,34;volatility exit;21/05/2021 00:00:00;5,27;-131,039999999999;393,12;-131,04
902;MTA.IF;Long;841;breakout_n;14/05/2021 00:00:00;11,89;volatility exit;28/05/2021 00:00:00;12,61;605,519999999999;1354,01;0
903;MTA.BZU;Long;435;breakout_n;23/04/2021 00:00:00;22,95;volatility exit;28/05/2021 00:00:00;22,98;13,05;582,9;-530,7
904;MTA.OVS;Long;6024;breakout_52;21/05/2021 00:00:00;1,66;volatility exit;28/05/2021 00:00:00;1,6;-361,44;180,72;-361,44
905;MTA.SCF;Long;763;breakout_n;02/04/2021 00:00:00;13,1;volatility exit;28/05/2021 00:00:00;13,3;152,600000000001;953,75;-267,05
906;MTA.CRL;Long;464;breakout_n;28/05/2021 00:00:00;21,51;volatility exit;04/06/2021 00:00:00;21,3;-97,44;788,8;-97,44
907;MTA.IRE;Long;4081;breakout_52;23/04/2021 00:00:00;2,45;volatility exit;04/06/2021 00:00:00;2,52;285,669999999999;857,01;-204,05
908;MTA.MN;Long;5747;breakout_n;28/05/2021 00:00:00;1,74;volatility exit;04/06/2021 00:00:00;1,69;-287,35;229,88;-287,35
909;MTA.COM;Long;534;breakout_n;14/05/2021 00:00:00;18,7;volatility exit;11/06/2021 00:00:00;21,4;1441,8;2403;-267
